Election ID|Election Title|Society ID|Start Date|End Date
1416|2015 Chairperson Selection|57|2015-12-04|2016-01-06
1417|2016 Trustee Elections|57|2016-07-17|2016-09-01
1418|2017 Executive Director Elections|57|2017-12-02|2018-01-31
1419|2018 Executive Director Elections|57|2018-02-16|2018-04-12
1420|2019 Board Elections|57|2019-05-31|2019-07-20
1421|2020 Presidential Elections|57|2020-10-16|2020-11-27
1422|2021 Committee Elections|57|2021-07-28|2021-09-21
1423|2022 Council Presidency Elections|57|2022-10-15|2022-11-29
1424|2023 Executive Director Elections|57|2023-08-22|2023-10-04
1425|2024 Council Member Elections|57|2024-05-12|2024-06-23
1426|2000 Management Elections|58|2000-08-13|2000-10-04
1427|2001 Council Member Elections|58|2001-07-13|2001-09-02
1428|2002 Executive Elections|58|2002-11-11|2002-12-30
1429|2003 Council Elections|58|2003-06-22|2003-07-31
1430|2004 Presidential Elections|58|2004-02-09|2004-03-28
1431|2005 Chairperson Selection|58|2005-02-08|2005-03-29
1432|2006 Councilor Elections|58|2006-08-01|2006-09-08
1433|2007 Committee Chairperson Elections|58|2007-11-26|2008-01-17
1434|2008 Officer Selection|58|2008-01-12|2008-02-12
1435|2009 Trustee Elections|58|2009-03-26|2009-05-03
1436|2010 Executive Board Elections|58|2010-10-04|2010-11-06
1437|2011 Governing Body Elections|58|2011-11-16|2011-12-31
1438|2012 Leadership Elections|58|2012-12-26|2013-02-17
1439|2013 Governing Body Elections|58|2013-12-09|2014-01-11
1440|2014 Board Member Elections|58|2014-02-23|2014-04-09
1441|2015 Officer Selection|58|2015-12-23|2016-01-27
1442|2016 Council Elections|58|2016-08-19|2016-09-27
1443|2017 Executive Board Elections|58|2017-11-07|2017-12-15
1444|2018 Director Elections|58|2018-10-18|2018-12-11
1445|2019 Committee Chairperson Elections|58|2019-09-22|2019-11-10
1446|2020 Trustee Elections|58|2020-02-15|2020-04-10
1447|2021 Leadership Elections|58|2021-09-27|2021-11-15
1448|2022 Council Presidency Elections|58|2022-02-25|2022-04-08
1449|2023 Executive Elections|58|2023-10-27|2023-12-04
1450|2024 Council Presidency Elections|58|2024-04-04|2024-05-13
1451|2000 Committee Elections|59|2000-10-02|2000-11-04
1452|2001 Committee Chairperson Elections|59|2001-06-14|2001-08-08
1453|2002 Council Elections|59|2002-07-20|2002-09-06
1454|2003 Committee Chairperson Elections|59|2003-10-20|2003-11-19
1455|2004 President Selection|59|2004-10-28|2004-11-29
1456|2005 Executive Committee Elections|59|2005-05-12|2005-07-07
1457|2006 Committee Chairperson Elections|59|2006-09-10|2006-10-22
1458|2007 Committee Chairperson Elections|59|2007-03-12|2007-05-09
1459|2008 Committee Chair Elections|59|2008-07-29|2008-09-06
1460|2009 Committee Chair Elections|59|2009-05-16|2009-07-11
1461|2010 Director Elections|59|2010-12-18|2011-01-24
1462|2011 Board Elections|59|2011-04-19|2011-06-11
1463|2012 Executive Committee Elections|59|2012-05-17|2012-07-05
1464|2013 Executive Director Elections|59|2013-07-16|2013-08-31
1465|2014 Director General Elections|59|2014-02-06|2014-03-15
1466|2015 Directorship Elections|59|2015-04-02|2015-05-04
1467|2016 Steering Committee Elections|59|2016-09-23|2016-10-31
1468|2017 Council Presidency Elections|59|2017-07-31|2017-09-22
1469|2018 Management Elections|59|2018-05-04|2018-06-15
1470|2019 Governing Body Elections|59|2019-03-14|2019-04-19
1471|2020 Governing Body Elections|59|2020-01-19|2020-02-23
1472|2021 Directorship Elections|59|2021-03-09|2021-04-21
1473|2022 Leadership Elections|59|2022-09-21|2022-11-18
1474|2023 Officer Selection|59|2023-03-22|2023-05-02
1475|2024 Management Elections|59|2024-05-17|2024-06-30
1476|2000 Officer Appointments|60|2000-07-22|2000-09-13
1477|2001 Councilor Elections|60|2001-02-23|2001-04-13
1478|2002 Board Elections|60|2002-06-15|2002-08-06
1479|2003 Committee Chairperson Elections|60|2003-10-22|2003-12-18
1480|2004 Board Chair Elections|60|2004-11-29|2005-01-05
1481|2005 Presidential Elections|60|2005-07-15|2005-08-25
1482|2006 Chairperson Elections|60|2006-10-12|2006-12-01
1483|2007 President Selection|60|2007-11-25|2007-12-29
1484|2008 Director General Elections|60|2008-02-20|2008-04-19
1485|2009 Chairperson Elections|60|2009-09-12|2009-10-29
1486|2010 Officer Selection|60|2010-06-09|2010-07-13
1487|2011 Council Presidency Elections|60|2011-08-08|2011-10-07
1488|2012 Secretary-General Elections|60|2012-04-10|2012-06-01
1489|2013 Chairperson Elections|60|2013-04-30|2013-06-07
1490|2014 Leadership Elections|60|2014-09-11|2014-11-07
1491|2015 Steering Committee Elections|60|2015-03-07|2015-05-02
1492|2016 Chairperson Selection|60|2016-11-16|2016-12-29
1493|2017 Council Member Elections|60|2017-10-21|2017-12-06
1494|2018 Executive Board Elections|60|2018-04-27|2018-05-31
1495|2019 Directorship Elections|60|2019-07-08|2019-08-31
1496|2020 Directorship Elections|60|2020-09-17|2020-11-01
1497|2021 Leadership Elections|60|2021-08-13|2021-09-15
1498|2022 Officer Appointments|60|2022-02-04|2022-04-02
1499|2023 Trustee Elections|60|2023-04-06|2023-06-01
1500|2024 Secretary-General Elections|60|2024-01-30|2024-03-17
1501|2000 Board Chair Elections|61|2000-03-13|2000-04-12
1502|2001 President Selection|61|2001-06-24|2001-08-14
1503|2002 Committee Chairperson Selection|61|2002-03-06|2002-05-03
1504|2003 Council Presidency Elections|61|2003-06-01|2003-07-20
1505|2004 Director General Elections|61|2004-07-10|2004-09-04
1506|2005 President Selection|61|2005-08-06|2005-09-28
1507|2006 Director Elections|61|2006-11-17|2006-12-24
1508|2007 Council Member Elections|61|2007-08-06|2007-09-28
1509|2008 Council Elections|61|2008-07-27|2008-09-22
1510|2009 Board Elections|61|2009-12-07|2010-01-13
1511|2010 Directorship Elections|61|2010-12-04|2011-01-21
1512|2011 Secretary-General Elections|61|2011-04-10|2011-06-04
1513|2012 Director Elections|61|2012-10-20|2012-11-27
1514|2013 Trustee Elections|61|2013-11-11|2013-12-19
1515|2014 President Selection|61|2014-01-14|2014-03-06
1516|2015 Presidential Elections|61|2015-09-06|2015-10-22
1517|2016 Committee Chairperson Selection|61|2016-08-12|2016-10-10
1518|2017 Chairperson Elections|61|2017-08-22|2017-10-17
1519|2018 Committee Elections|61|2018-03-27|2018-05-11
1520|2019 Director General Elections|61|2019-09-23|2019-11-08
1521|2020 Board Chair Elections|61|2020-07-17|2020-08-28
1522|2021 Chairperson Elections|61|2021-09-09|2021-10-20
1523|2022 Executive Elections|61|2022-12-21|2023-01-30
1524|2023 Leadership Elections|61|2023-01-16|2023-02-19
1525|2024 Committee Chair Elections|61|2024-12-30|2025-01-31
1526|2000 Council Presidency Elections|62|2000-11-13|2001-01-04
1527|2001 Trustee Elections|62|2001-05-31|2001-07-01
1528|2002 Executive Committee Elections|62|2002-08-07|2002-09-23
1529|2003 Council Presidency Elections|62|2003-08-10|2003-09-27
1530|2004 Director Elections|62|2004-09-30|2004-11-27
1531|2005 Council Presidency Elections|62|2005-05-30|2005-07-29
1532|2006 Board Chair Elections|62|2006-09-29|2006-11-26
1533|2007 Council Member Elections|62|2007-01-01|2007-02-12
1534|2008 Director Elections|62|2008-04-27|2008-06-26
1535|2009 Committee Elections|62|2009-12-13|2010-01-31
1536|2010 Council Elections|62|2010-01-25|2010-03-14
1537|2011 Presidential Elections|62|2011-01-03|2011-02-23
1538|2012 Executive Board Elections|62|2012-06-25|2012-07-31
1539|2013 Committee Chairperson Elections|62|2013-10-07|2013-11-30
1540|2014 Councilor Elections|62|2014-10-11|2014-12-07
1541|2015 Executive Committee Elections|62|2015-05-20|2015-07-14
1542|2016 Trustee Elections|62|2016-03-02|2016-04-13
1543|2017 Leadership Elections|62|2017-07-28|2017-09-23
1544|2018 Board Elections|62|2018-01-24|2018-03-18
1545|2019 Steering Committee Elections|62|2019-07-29|2019-09-15
1546|2020 Board Member Elections|62|2020-01-12|2020-02-19
1547|2021 Executive Director Elections|62|2021-06-26|2021-08-02
1548|2022 Officer Selection|62|2022-01-02|2022-02-15
1549|2023 Councilor Elections|62|2023-08-25|2023-10-20
1550|2024 Board Chair Elections|62|2024-09-03|2024-11-02
1551|2000 Presidential Elections|63|2000-01-19|2000-02-18
1552|2001 President Selection|63|2001-09-18|2001-10-27
1553|2002 Board Chair Elections|63|2002-07-05|2002-08-23
1554|2003 Committee Chair Elections|63|2003-10-08|2003-11-19
1555|2004 Officer Selection|63|2004-04-01|2004-05-20
1556|2005 President Selection|63|2005-02-12|2005-04-06
1557|2006 Executive Board Elections|63|2006-12-03|2007-01-16
1558|2007 Executive Elections|63|2007-12-03|2008-01-12
1559|2008 Management Elections|63|2008-08-06|2008-09-12
1560|2009 Executive Board Elections|63|2009-12-10|2010-01-23
1561|2010 Councilor Elections|63|2010-01-22|2010-03-14
1562|2011 Council Member Elections|63|2011-07-29|2011-09-18
1563|2012 Committee Chair Elections|63|2012-08-08|2012-09-24
1564|2013 Executive Board Elections|63|2013-11-15|2014-01-02
1565|2014 Chairperson Elections|63|2014-10-27|2014-12-12
1566|2015 Directorship Elections|63|2015-02-26|2015-04-19
1567|2016 Director Elections|63|2016-03-26|2016-04-27
1568|2017 Committee Elections|63|2017-02-11|2017-04-02
1569|2018 Board Chair Elections|63|2018-06-22|2018-08-03
1570|2019 Council Presidency Elections|63|2019-01-11|2019-03-09
1571|2020 Board Member Elections|63|2020-05-06|2020-07-05
1572|2021 Chairperson Elections|63|2021-06-29|2021-08-10
1573|2022 Committee Elections|63|2022-12-21|2023-01-28
1574|2023 Presidential Elections|63|2023-06-05|2023-07-24
1575|2024 Officer Selection|63|2024-08-21|2024-10-15
1576|2000 Trustee Elections|64|2000-05-12|2000-06-20
1577|2001 Executive Director Elections|64|2001-05-08|2001-07-05
1578|2002 Directorship Elections|64|2002-11-14|2002-12-24
1579|2003 Board Elections|64|2003-05-06|2003-07-05
1580|2004 Committee Elections|64|2004-09-06|2004-10-27
1581|2005 Director General Elections|64|2005-02-26|2005-04-13
1582|2006 Officer Appointments|64|2006-10-19|2006-12-12
1583|2007 Committee Chairperson Elections|64|2007-07-10|2007-08-28
1584|2008 Chairperson Selection|64|2008-03-04|2008-04-04
1585|2009 Chairperson Elections|64|2009-05-30|2009-07-09
1586|2010 Officer Selection|64|2010-09-24|2010-11-02
1587|2011 Executive Board Elections|64|2011-02-18|2011-04-12
1588|2012 Steering Committee Elections|64|2012-06-29|2012-08-13
1589|2013 Directorship Elections|64|2013-01-31|2013-03-08
1590|2014 Committee Chairperson Selection|64|2014-04-01|2014-05-09
1591|2015 Committee Chairperson Elections|64|2015-04-09|2015-05-29
1592|2016 Officer Selection|64|2016-08-15|2016-09-27
1593|2017 Governing Body Elections|64|2017-08-17|2017-09-16
1594|2018 Committee Chairperson Selection|64|2018-07-18|2018-08-27
1595|2019 Executive Director Elections|64|2019-07-23|2019-08-30
1596|2020 President Selection|64|2020-09-22|2020-11-16
1597|2021 Committee Chairperson Elections|64|2021-10-11|2021-11-29
1598|2022 Council Elections|64|2022-10-24|2022-11-28
1599|2023 Chairperson Elections|64|2023-11-04|2023-12-15
1600|2024 Chairperson Elections|64|2024-02-05|2024-03-27
1601|2000 Executive Elections|65|2000-01-07|2000-02-14
1602|2001 Chairperson Selection|65|2001-03-27|2001-05-24
1603|2002 Board Elections|65|2002-09-28|2002-11-17
1604|2003 President Selection|65|2003-11-20|2003-12-29
1605|2004 Officer Selection|65|2004-06-21|2004-08-06
1606|2005 Governing Body Elections|65|2005-11-27|2006-01-23
1607|2006 Secretary-General Elections|65|2006-11-17|2007-01-14
1608|2007 Executive Committee Elections|65|2007-07-22|2007-08-30
1609|2008 Board Elections|65|2008-11-26|2009-01-17
1610|2009 President Selection|65|2009-05-06|2009-07-01
1611|2010 Secretary-General Elections|65|2010-02-05|2010-04-04
1612|2011 Executive Director Elections|65|2011-02-18|2011-03-23
1613|2012 Committee Chairperson Elections|65|2012-02-05|2012-03-08
1614|2013 Chairperson Selection|65|2013-07-14|2013-08-14
1615|2014 Trustee Elections|65|2014-06-22|2014-07-29
1616|2015 President Selection|65|2015-12-03|2016-01-28
1617|2016 Chairperson Elections|65|2016-02-01|2016-03-19
1618|2017 Chairperson Elections|65|2017-08-27|2017-10-23
1619|2018 Executive Board Elections|65|2018-04-22|2018-05-27
1620|2019 Councilor Elections|65|2019-10-21|2019-12-19
1621|2020 Governing Body Elections|65|2020-03-08|2020-05-07
1622|2021 Councilor Elections|65|2021-03-22|2021-05-06
1623|2022 Committee Chairperson Selection|65|2022-10-18|2022-11-17
1624|2023 Officer Appointments|65|2023-06-17|2023-08-09
1625|2024 Chairperson Selection|65|2024-03-01|2024-04-15
1626|2000 Officer Appointments|66|2000-10-28|2000-12-15
1627|2001 Secretary-General Elections|66|2001-07-09|2001-08-16
1628|2002 Councilor Elections|66|2002-08-21|2002-09-23
1629|2003 Directorship Elections|66|2003-09-05|2003-10-14
1630|2004 President Selection|66|2004-01-22|2004-02-26
1631|2005 Council Elections|66|2005-09-09|2005-10-09
1632|2006 Directorship Elections|66|2006-05-13|2006-06-13
1633|2007 Committee Elections|66|2007-02-06|2007-03-20
1634|2008 Chairperson Elections|66|2008-07-11|2008-08-28
1635|2009 Committee Chair Elections|66|2009-06-07|2009-08-05
1636|2010 President Selection|66|2010-04-23|2010-06-07
1637|2011 Committee Chairperson Elections|66|2011-01-27|2011-03-07
1638|2012 President Selection|66|2012-05-04|2012-06-27
1639|2013 Councilor Elections|66|2013-11-06|2014-01-03
1640|2014 Board Member Elections|66|2014-10-07|2014-12-03
1641|2015 Secretary-General Elections|66|2015-09-08|2015-11-05
1642|2016 Chairperson Elections|66|2016-04-15|2016-06-10
1643|2017 Steering Committee Elections|66|2017-12-06|2018-01-27
1644|2018 Governing Body Elections|66|2018-05-15|2018-06-23
1645|2019 Chairperson Selection|66|2019-03-13|2019-05-04
1646|2020 Committee Chairperson Selection|66|2020-03-13|2020-04-13
1647|2021 Council Presidency Elections|66|2021-04-26|2021-06-11
1648|2022 Chairperson Elections|66|2022-12-11|2023-02-04
1649|2023 Executive Elections|66|2023-09-20|2023-11-09
1650|2024 Presidential Elections|66|2024-09-10|2024-10-22
1651|2000 Management Elections|67|2000-08-12|2000-09-14
1652|2001 Committee Chairperson Elections|67|2001-08-28|2001-10-09
1653|2002 Officer Appointments|67|2002-07-20|2002-09-05
1654|2003 Committee Chair Elections|67|2003-12-08|2004-01-20
1655|2004 Executive Board Elections|67|2004-10-13|2004-11-30
1656|2005 Officer Selection|67|2005-07-02|2005-08-31
1657|2006 Board Chair Elections|67|2006-06-11|2006-07-12
1658|2007 Executive Board Elections|67|2007-09-25|2007-11-11
1659|2008 Secretary-General Elections|67|2008-05-14|2008-07-07
1660|2009 Presidential Elections|67|2009-07-12|2009-08-13
1661|2010 Council Elections|67|2010-06-12|2010-07-12
1662|2011 Committee Chairperson Elections|67|2011-12-23|2012-01-23
1663|2012 Director General Elections|67|2012-02-11|2012-03-21
1664|2013 Director Elections|67|2013-12-02|2014-01-22
1665|2014 Board Elections|67|2014-03-27|2014-05-03
1666|2015 Presidential Elections|67|2015-06-21|2015-08-09
1667|2016 President Selection|67|2016-05-04|2016-07-03
1668|2017 Trustee Elections|67|2017-08-24|2017-09-29
1669|2018 Management Elections|67|2018-09-19|2018-11-10
1670|2019 Steering Committee Elections|67|2019-07-05|2019-08-24
1671|2020 Executive Board Elections|67|2020-09-25|2020-11-03
1672|2021 Board Elections|67|2021-05-11|2021-06-10
1673|2022 Trustee Elections|67|2022-08-11|2022-09-14
1674|2023 Executive Committee Elections|67|2023-08-26|2023-09-26
1675|2024 Chairperson Selection|67|2024-02-19|2024-04-19
1676|2000 Secretary-General Elections|68|2000-09-29|2000-11-05
1677|2001 President Selection|68|2001-04-01|2001-05-03
1678|2002 Management Elections|68|2002-02-23|2002-04-13
1679|2003 Director Elections|68|2003-02-16|2003-04-08
1680|2004 Committee Chairperson Selection|68|2004-10-06|2004-11-27
1681|2005 Committee Elections|68|2005-09-10|2005-10-25
1682|2006 Director Elections|68|2006-12-26|2007-02-11
1683|2007 Councilor Elections|68|2007-05-20|2007-06-28
1684|2008 Board Member Elections|68|2008-06-13|2008-08-05
1685|2009 Board Member Elections|68|2009-05-05|2009-06-19
1686|2010 President Selection|68|2010-01-08|2010-02-23
1687|2011 Leadership Elections|68|2011-08-16|2011-09-15
1688|2012 Executive Board Elections|68|2012-12-04|2013-01-25
1689|2013 Board Member Elections|68|2013-03-09|2013-04-22
1690|2014 Secretary-General Elections|68|2014-05-31|2014-07-06
1691|2015 Governing Body Elections|68|2015-01-13|2015-03-07
1692|2016 Secretary-General Elections|68|2016-08-17|2016-10-02
1693|2017 Management Elections|68|2017-06-11|2017-07-13
1694|2018 Council Member Elections|68|2018-12-11|2019-02-09
1695|2019 Committee Elections|68|2019-04-13|2019-06-07
1696|2020 Committee Elections|68|2020-01-10|2020-02-09
1697|2021 Directorship Elections|68|2021-08-26|2021-10-09
1698|2022 Councilor Elections|68|2022-04-22|2022-05-24
1699|2023 Presidential Elections|68|2023-12-03|2024-01-19
1700|2024 Leadership Elections|68|2024-08-04|2024-09-08
1701|2000 Committee Chair Elections|69|2000-10-31|2000-12-01
1702|2001 Leadership Elections|69|2001-04-28|2001-05-30
1703|2002 Secretary-General Elections|69|2002-03-28|2002-04-27
1704|2003 Committee Elections|69|2003-04-06|2003-05-30
1705|2004 Officer Selection|69|2004-04-02|2004-05-03
1706|2005 Leadership Elections|69|2005-02-24|2005-04-02
1707|2006 Executive Board Elections|69|2006-03-01|2006-04-29
1708|2007 Executive Board Elections|69|2007-03-24|2007-04-24
1709|2008 Council Member Elections|69|2008-05-16|2008-07-03
1710|2009 Board Chair Elections|69|2009-02-20|2009-04-04
1711|2010 Directorship Elections|69|2010-05-04|2010-07-02
1712|2011 Committee Chair Elections|69|2011-09-05|2011-10-11
1713|2012 Executive Board Elections|69|2012-10-24|2012-12-06
1714|2013 Trustee Elections|69|2013-03-25|2013-05-07
1715|2014 Presidential Elections|69|2014-11-02|2014-12-07
1716|2015 Secretary-General Elections|69|2015-09-28|2015-11-05
1717|2016 Secretary-General Elections|69|2016-11-25|2016-12-26
1718|2017 Committee Chair Elections|69|2017-08-18|2017-09-29
1719|2018 Executive Board Elections|69|2018-08-10|2018-09-26
1720|2019 Board Elections|69|2019-03-05|2019-04-09
1721|2020 Board Member Elections|69|2020-10-04|2020-11-21
1722|2021 Executive Committee Elections|69|2021-07-03|2021-08-05
1723|2022 Secretary-General Elections|69|2022-12-15|2023-01-30
1724|2023 Committee Chair Elections|69|2023-12-23|2024-02-17
1725|2024 Secretary-General Elections|69|2024-01-22|2024-03-07
1726|2000 Committee Chairperson Elections|70|2000-09-15|2000-10-31
1727|2001 Board Elections|70|2001-11-12|2001-12-27
1728|2002 Councilor Elections|70|2002-11-23|2003-01-08
1729|2003 Committee Chairperson Elections|70|2003-01-23|2003-03-21
1730|2004 Council Member Elections|70|2004-10-01|2004-11-07
1731|2005 Governing Body Elections|70|2005-02-01|2005-03-19
1732|2006 Steering Committee Elections|70|2006-07-04|2006-08-25
1733|2007 Officer Appointments|70|2007-11-01|2007-12-24
1734|2008 Steering Committee Elections|70|2008-01-17|2008-03-09
1735|2009 Trustee Elections|70|2009-04-05|2009-06-02
1736|2010 Councilor Elections|70|2010-10-24|2010-11-28
1737|2011 Director General Elections|70|2011-06-05|2011-07-07
1738|2012 Director Elections|70|2012-07-04|2012-08-26
1739|2013 Management Elections|70|2013-02-16|2013-04-07
1740|2014 Steering Committee Elections|70|2014-04-01|2014-05-24
1741|2015 Committee Elections|70|2015-01-22|2015-03-04
1742|2016 Executive Committee Elections|70|2016-03-23|2016-05-20
1743|2017 Officer Selection|70|2017-05-30|2017-07-04
1744|2018 Management Elections|70|2018-11-10|2018-12-25
1745|2019 Board Member Elections|70|2019-11-22|2020-01-02
1746|2020 Executive Director Elections|70|2020-07-20|2020-08-24
1747|2021 Secretary-General Elections|70|2021-05-16|2021-06-15
1748|2022 Chairperson Elections|70|2022-05-29|2022-07-22
1749|2023 Directorship Elections|70|2023-09-25|2023-11-01
1750|2024 Committee Chair Elections|70|2024-02-18|2024-04-08
1751|2000 Committee Chairperson Elections|71|2000-02-10|2000-03-24
1752|2001 Board Member Elections|71|2001-06-04|2001-07-23
1753|2002 Executive Board Elections|71|2002-09-25|2002-10-28
1754|2003 Governing Body Elections|71|2003-11-28|2004-01-20
1755|2004 Executive Elections|71|2004-05-20|2004-06-23
1756|2005 Committee Chairperson Selection|71|2005-12-16|2006-02-14
1757|2006 Executive Elections|71|2006-09-09|2006-10-29
1758|2007 Chairperson Selection|71|2007-08-17|2007-10-11
1759|2008 Board Chair Elections|71|2008-04-12|2008-06-07
1760|2009 Directorship Elections|71|2009-08-20|2009-10-12
1761|2010 Board Chair Elections|71|2010-07-14|2010-09-06
1762|2011 Councilor Elections|71|2011-01-22|2011-02-28
1763|2012 Governing Body Elections|71|2012-01-27|2012-03-05
1764|2013 Committee Chair Elections|71|2013-03-11|2013-05-08
1765|2014 Steering Committee Elections|71|2014-04-17|2014-05-26
1766|2015 Committee Chair Elections|71|2015-07-30|2015-09-12
1767|2016 Director Elections|71|2016-04-17|2016-05-27
1768|2017 President Selection|71|2017-09-11|2017-10-30
1769|2018 Directorship Elections|71|2018-06-08|2018-08-07
1770|2019 Chairperson Elections|71|2019-04-30|2019-06-20
1771|2020 Committee Chair Elections|71|2020-04-12|2020-06-06
1772|2021 Officer Selection|71|2021-09-18|2021-10-24
1773|2022 Executive Elections|71|2022-03-19|2022-05-16
1774|2023 President Selection|71|2023-11-14|2023-12-21
1775|2024 Board Member Elections|71|2024-04-13|2024-05-18
1776|2000 Directorship Elections|72|2000-02-01|2000-03-17
1777|2001 Board Member Elections|72|2001-08-12|2001-10-11
1778|2002 Board Elections|72|2002-05-22|2002-07-17
1779|2003 Committee Chairperson Elections|72|2003-11-07|2003-12-28
1780|2004 Officer Selection|72|2004-07-03|2004-08-04
1781|2005 Executive Director Elections|72|2005-03-29|2005-05-23
1782|2006 Council Presidency Elections|72|2006-04-14|2006-06-05
1783|2007 Committee Chairperson Elections|72|2007-01-28|2007-03-27
1784|2008 Council Elections|72|2008-08-25|2008-10-13
1785|2009 Chairperson Elections|72|2009-06-15|2009-07-17
1786|2010 Committee Elections|72|2010-10-16|2010-11-30
1787|2011 Committee Elections|72|2011-12-13|2012-01-15
1788|2012 Committee Chair Elections|72|2012-05-12|2012-06-12
1789|2013 Director Elections|72|2013-02-17|2013-04-10
1790|2014 Council Presidency Elections|72|2014-12-07|2015-01-19
1791|2015 Trustee Elections|72|2015-07-09|2015-08-24
1792|2016 Chairperson Selection|72|2016-01-13|2016-03-06
1793|2017 Committee Chairperson Selection|72|2017-11-13|2017-12-21
1794|2018 Officer Appointments|72|2018-04-19|2018-05-25
1795|2019 Director General Elections|72|2019-01-26|2019-03-04
1796|2020 Officer Selection|72|2020-03-29|2020-05-16
1797|2021 Officer Appointments|72|2021-05-18|2021-07-07
1798|2022 Executive Committee Elections|72|2022-09-17|2022-10-31
1799|2023 Committee Chairperson Selection|72|2023-11-11|2023-12-14
1800|2024 Committee Chair Elections|72|2024-08-02|2024-09-20
1801|2000 Council Elections|73|2000-02-15|2000-03-30
1802|2001 Directorship Elections|73|2001-08-15|2001-10-03
1803|2002 Committee Elections|73|2002-09-16|2002-10-18
1804|2003 Officer Appointments|73|2003-01-16|2003-03-10
1805|2004 Trustee Elections|73|2004-04-24|2004-06-22
1806|2005 Director Elections|73|2005-03-11|2005-04-17
1807|2006 Management Elections|73|2006-12-30|2007-02-16
1808|2007 Board Elections|73|2007-06-25|2007-08-11
1809|2008 Executive Director Elections|73|2008-12-24|2009-02-17
1810|2009 Executive Committee Elections|73|2009-03-21|2009-05-10
1811|2010 Board Elections|73|2010-11-05|2010-12-25
1812|2011 Chairperson Elections|73|2011-01-07|2011-03-01
1813|2012 Management Elections|73|2012-08-29|2012-10-02
1814|2013 Steering Committee Elections|73|2013-06-19|2013-08-16
1815|2014 Executive Director Elections|73|2014-02-17|2014-03-24
1816|2015 Committee Chair Elections|73|2015-10-06|2015-11-07
1817|2016 Executive Committee Elections|73|2016-09-11|2016-10-24
1818|2017 Steering Committee Elections|73|2017-07-11|2017-08-28
1819|2018 Board Chair Elections|73|2018-06-08|2018-07-18
1820|2019 Chairperson Selection|73|2019-08-27|2019-10-25
1821|2020 Council Presidency Elections|73|2020-05-01|2020-06-22
1822|2021 Committee Chairperson Elections|73|2021-09-10|2021-10-13
1823|2022 Steering Committee Elections|73|2022-08-12|2022-10-10
1824|2023 Directorship Elections|73|2023-05-18|2023-07-11
1825|2024 Executive Elections|73|2024-12-23|2025-02-04
1826|2000 Council Elections|74|2000-04-30|2000-06-05
1827|2001 Committee Chair Elections|74|2001-01-14|2001-02-22
1828|2002 Presidential Elections|74|2002-05-08|2002-07-04
1829|2003 Committee Chairperson Selection|74|2003-11-10|2004-01-05
1830|2004 Secretary-General Elections|74|2004-11-16|2004-12-19
1831|2005 Council Elections|74|2005-07-28|2005-09-13
1832|2006 Trustee Elections|74|2006-03-28|2006-05-13
1833|2007 Leadership Elections|74|2007-01-08|2007-03-04
1834|2008 Executive Elections|74|2008-07-30|2008-09-22
1835|2009 Board Elections|74|2009-01-11|2009-03-07
1836|2010 Director Elections|74|2010-12-17|2011-01-17
1837|2011 Leadership Elections|74|2011-05-06|2011-06-13
1838|2012 Officer Selection|74|2012-06-09|2012-07-16
1839|2013 Officer Selection|74|2013-05-21|2013-07-09
1840|2014 Board Elections|74|2014-04-12|2014-05-28
1841|2015 Steering Committee Elections|74|2015-06-14|2015-07-20
1842|2016 Council Member Elections|74|2016-10-17|2016-11-26
1843|2017 Executive Committee Elections|74|2017-12-13|2018-01-16
1844|2018 Directorship Elections|74|2018-04-20|2018-05-24
1845|2019 Board Elections|74|2019-07-05|2019-08-08
1846|2020 Committee Elections|74|2020-04-14|2020-05-31
1847|2021 Chairperson Elections|74|2021-09-07|2021-10-26
1848|2022 Steering Committee Elections|74|2022-03-18|2022-04-29
1849|2023 Officer Appointments|74|2023-06-28|2023-08-17
1850|2024 Director General Elections|74|2024-07-22|2024-08-27
1851|2000 Chairperson Selection|75|2000-02-19|2000-04-12
1852|2001 Steering Committee Elections|75|2001-11-26|2002-01-19
1853|2002 Committee Chairperson Elections|75|2002-08-05|2002-09-27
1854|2003 Committee Chairperson Selection|75|2003-06-17|2003-08-15
1855|2004 Executive Board Elections|75|2004-05-21|2004-07-17
1856|2005 Presidential Elections|75|2005-02-16|2005-04-13
1857|2006 Board Chair Elections|75|2006-04-16|2006-05-24
1858|2007 Executive Committee Elections|75|2007-04-02|2007-05-13
1859|2008 Committee Chairperson Selection|75|2008-12-27|2009-02-01
1860|2009 Council Member Elections|75|2009-01-31|2009-03-10
1861|2010 Director General Elections|75|2010-07-17|2010-09-05
1862|2011 Councilor Elections|75|2011-02-01|2011-04-02
1863|2012 Governing Body Elections|75|2012-05-24|2012-06-30
1864|2013 Officer Appointments|75|2013-11-20|2014-01-10
1865|2014 Officer Selection|75|2014-02-06|2014-03-11
1866|2015 Executive Board Elections|75|2015-03-24|2015-04-27
1867|2016 Board Member Elections|75|2016-04-03|2016-05-20
1868|2017 Councilor Elections|75|2017-03-30|2017-05-22
1869|2018 Councilor Elections|75|2018-04-26|2018-06-21
1870|2019 Councilor Elections|75|2019-12-04|2020-01-19
1871|2020 Board Member Elections|75|2020-04-15|2020-06-03
1872|2021 Director General Elections|75|2021-02-16|2021-03-23
1873|2022 Executive Elections|75|2022-11-20|2022-12-31
1874|2023 Chairperson Elections|75|2023-04-05|2023-05-27
1875|2024 Management Elections|75|2024-07-22|2024-09-10
